inventory_id,store_id,film_id,title,rating,rental_rate,category,rental_count,total_revenue,last_rental_date
3769,2,824,Spartacus Cheaper,NC-17,4.99,Family,2,13.98,2005-08-21 08:40:21
1301,1,287,Entrapment Satisfaction,R,0.99,Action,2,5.98,2005-08-19 13:49:07
1316,1,291,Evolution Alter,PG-13,0.99,Sports,2,2.98,2005-08-19 21:32:23
1320,1,292,Excitement Eve,G,0.99,Action,2,7.98,2005-08-21 20:31:25
1325,1,293,Exorcist Sting,G,2.99,Sports,2,9.98,2005-08-21 09:49:28
1327,2,293,Exorcist Sting,G,2.99,Sports,2,8.98,2005-08-21 04:08:19
1328,2,293,Exorcist Sting,G,2.99,Sports,2,5.98,2005-08-18 00:37:59
1329,2,293,Exorcist Sting,G,2.99,Sports,2,6.98,2005-08-17 00:10:10
1333,2,294,Expecations Natural,PG-13,4.99,Travel,2,10.98,2005-08-18 07:29:46
3777,2,827,Spice Sorority,NC-17,4.99,Drama,2,11.98,2005-08-18 07:57:38
1335,1,295,Expendable Stallion,PG,0.99,Documentary,2,11.98,2005-08-20 22:08:55
3778,2,827,Spice Sorority,NC-17,4.99,Drama,2,12.98,2005-08-18 12:37:36
1341,2,295,Expendable Stallion,PG,0.99,Documentary,2,8.98,2005-08-23 12:47:37
1345,1,296,Express Lonely,R,2.99,Sci-Fi,2,5.98,2005-08-23 09:23:45
1346,1,296,Express Lonely,R,2.99,Sci-Fi,2,5.98,2005-08-17 01:59:07
1348,2,297,Extraordinary Conquerer,G,2.99,Classics,2,5.98,2005-08-23 07:28:04
3781,2,828,Spiking Element,G,2.99,Classics,2,5.98,2005-08-18 00:13:55
3782,2,828,Spiking Element,G,2.99,Classics,2,5.98,2005-08-22 13:03:52
1353,2,298,Eyes Driving,PG-13,2.99,Sci-Fi,2,8.98,2005-08-20 01:54:39
1360,2,300,Falcon Volume,PG-13,4.99,Animation,2,9.98,2005-08-22 17:12:30
1362,2,300,Falcon Volume,PG-13,4.99,Animation,2,13.98,2005-08-23 15:25:27
3787,2,829,Spinal Rocky,PG-13,2.99,Family,2,5.98,2005-08-23 09:38:17
1365,1,301,Family Sweet,R,0.99,Horror,2,2.98,2005-08-23 17:01:00
3788,2,829,Spinal Rocky,PG-13,2.99,Family,2,5.98,2005-08-21 02:55:34
3789,2,829,Spinal Rocky,PG-13,2.99,Family,2,5.98,2005-08-20 19:34:43
1371,2,301,Family Sweet,R,0.99,Horror,2,3.98,2005-08-17 07:44:09
1375,2,302,Fantasia Park,G,2.99,Games,2,7.98,2005-08-23 04:27:54
1377,2,302,Fantasia Park,G,2.99,Games,2,5.98,2005-08-20 10:49:15
1384,1,304,Fargo Gandhi,G,2.99,Children,2,6.98,2005-08-22 06:29:34
1390,1,305,Fatal Haunted,PG,2.99,New,2,5.98,2005-08-19 04:50:20
1394,2,305,Fatal Haunted,PG,2.99,New,2,11.98,2005-08-17 17:14:02
3799,1,832,Splash Gump,PG,0.99,Family,2,2.98,2005-08-18 07:55:14
1397,1,306,Feathers Metal,PG-13,0.99,Games,2,3.98,2005-08-21 16:44:31
3801,1,833,Splendor Patton,R,0.99,Children,2,1.98,2005-08-17 04:06:22
3807,2,833,Splendor Patton,R,0.99,Children,2,3.98,2005-08-19 04:51:47
3808,2,834,Spoilers Hellfighters,G,0.99,Documentary,2,2.98,2005-08-23 10:57:40
1415,2,309,Feud Frogmen,R,0.99,Family,2,1.98,2005-08-20 20:19:05
1416,1,310,Fever Empire,R,4.99,Games,2,11.98,2005-08-18 15:32:57
1418,1,311,Fiction Christmas,PG,0.99,Foreign,2,4.98,2005-08-18 07:47:31
1419,1,311,Fiction Christmas,PG,0.99,Foreign,2,5.98,2005-08-22 10:08:50
1430,1,313,Fidelity Devil,G,4.99,Horror,2,13.98,2005-08-21 06:08:13
1436,2,314,Fight Jawbreaker,R,0.99,Animation,2,7.98,2005-08-19 13:07:12
3811,1,835,Spy Mile,PG-13,2.99,Games,2,6.98,2005-08-22 16:37:36
1439,2,314,Fight Jawbreaker,R,0.99,Animation,2,4.98,2005-08-21 05:07:12
1445,1,317,Fireball Philadelphia,PG,0.99,Comedy,2,2.98,2005-08-22 14:37:22
1447,1,317,Fireball Philadelphia,PG,0.99,Comedy,2,7.98,2005-08-19 10:39:54
1448,1,317,Fireball Philadelphia,PG,0.99,Comedy,2,4.98,2005-08-21 08:32:32
1450,2,317,Fireball Philadelphia,PG,0.99,Comedy,2,7.98,2005-08-21 19:51:30
1455,2,319,Fish Opus,R,2.99,Sci-Fi,2,6.98,2005-08-22 12:48:44
1461,1,320,Flamingos Connecticut,PG-13,4.99,New,2,9.98,2005-08-22 19:28:04
1468,1,321,Flash Wars,NC-17,4.99,New,2,13.98,2005-08-23 15:21:35
1470,1,322,Flatliners Killer,G,2.99,Sports,2,8.98,2005-08-20 19:27:50
3818,2,835,Spy Mile,PG-13,2.99,Games,2,5.98,2005-08-19 18:45:49
1475,2,322,Flatliners Killer,G,2.99,Sports,2,7.98,2005-08-18 16:44:24
1477,2,323,Flight Lies,R,4.99,Sports,2,9.98,2005-08-19 01:47:45
1479,2,323,Flight Lies,R,4.99,Sports,2,11.98,2005-08-21 02:07:43
1483,2,324,Flintstones Happiness,PG-13,4.99,Comedy,2,14.98,2005-08-22 22:25:17
1485,1,326,Flying Hook,NC-17,2.99,Animation,2,6.98,2005-08-20 21:46:43
1487,2,326,Flying Hook,NC-17,2.99,Animation,2,6.98,2005-08-17 10:57:40
3820,1,836,Squad Fish,PG,2.99,Sports,2,8.98,2005-08-19 17:57:35
1493,1,327,Fool Mockingbird,PG,4.99,Action,2,13.98,2005-08-22 07:37:24
3821,1,836,Squad Fish,PG,2.99,Sports,2,9.98,2005-08-20 18:58:23
3822,2,837,Stage World,PG,2.99,Comedy,2,9.98,2005-08-20 12:55:40
1499,2,328,Forever Candidate,NC-17,2.99,Children,2,5.98,2005-08-18 01:21:21
1501,1,329,Forrest Sons,R,2.99,Action,2,11.98,2005-08-19 22:46:46
1504,2,329,Forrest Sons,R,2.99,Action,2,10.98,2005-08-21 11:48:32
1506,2,329,Forrest Sons,R,2.99,Action,2,7.98,2005-08-23 15:47:02
1507,1,330,Forrester Comancheros,NC-17,4.99,Animation,2,9.98,2005-08-18 08:52:53
1517,1,331,Forward Temple,NC-17,2.99,Games,2,9.98,2005-08-23 12:29:24
1519,2,331,Forward Temple,NC-17,2.99,Games,2,5.98,2005-08-22 13:46:24
3831,2,839,Stallion Sundance,PG-13,0.99,Sci-Fi,2,1.98,2005-08-19 03:42:08
1532,1,335,Freedom Cleopatra,PG-13,0.99,Comedy,2,2.98,2005-08-21 12:48:08
1537,2,336,French Holiday,PG,4.99,Documentary,2,11.98,2005-08-17 23:57:13
1538,2,336,French Holiday,PG,4.99,Documentary,2,12.98,2005-08-21 15:01:32
1541,2,337,Frida Slipper,R,2.99,Foreign,2,5.98,2005-08-21 14:59:29
1542,2,337,Frida Slipper,R,2.99,Foreign,2,7.98,2005-08-23 09:06:17
1545,2,338,Frisco Forrest,PG,4.99,Sci-Fi,2,10.98,2006-02-14 15:16:03
1549,1,340,Frontier Cabin,PG-13,4.99,New,2,11.98,2005-08-21 05:51:28
3835,1,840,Stampede Disturbing,R,0.99,Games,2,5.98,2005-08-19 23:07:24
1559,1,342,Fugitive Maguire,R,4.99,Travel,2,9.98,2005-08-21 05:18:57
1560,1,342,Fugitive Maguire,R,4.99,Travel,2,9.98,2005-08-23 13:33:46
1563,1,343,Full Flatliners,PG,2.99,Children,2,7.98,2005-08-20 03:30:25
1566,1,344,Fury Murder,PG-13,0.99,Children,2,9.98,2005-08-19 08:13:54
3839,1,841,Star Operation,PG,2.99,Sports,2,5.98,2005-08-21 21:30:39
1574,2,345,Gables Metropolis,PG,0.99,Family,2,1.98,2006-02-14 15:16:03
3840,2,841,Star Operation,PG,2.99,Sports,2,12.98,2005-08-22 02:13:48
1576,1,346,Galaxy Sweethearts,R,4.99,Classics,2,13.98,2005-08-19 09:05:38
1577,2,346,Galaxy Sweethearts,R,4.99,Classics,2,19.98,2005-08-18 12:48:45
1582,1,347,Games Bowfinger,PG-13,4.99,Travel,2,9.98,2005-08-20 07:58:21
1583,1,347,Games Bowfinger,PG-13,4.99,Travel,2,9.98,2005-08-23 02:33:27
1587,2,348,Gandhi Kwai,PG-13,0.99,Family,2,2.98,2005-08-22 05:07:17
3846,2,842,State Wasteland,NC-17,2.99,Games,2,5.98,2005-08-22 21:13:46
3847,2,842,State Wasteland,NC-17,2.99,Games,2,13.98,2005-08-20 11:43:43
1593,2,349,Gangs Pride,PG-13,2.99,Animation,2,11.98,2005-08-22 20:44:55
3849,1,843,Steel Santa,NC-17,4.99,Classics,2,14.98,2005-08-18 00:46:38
1596,1,350,Garden Island,G,4.99,Sci-Fi,2,14.98,2005-08-21 00:14:32
1597,1,350,Garden Island,G,4.99,Sci-Fi,2,18.98,2005-08-20 12:56:03
1598,1,350,Garden Island,G,4.99,Sci-Fi,2,16.98,2005-08-22 12:51:38
1600,2,350,Garden Island,G,4.99,Sci-Fi,2,12.98,2005-08-18 07:05:06
1601,2,350,Garden Island,G,4.99,Sci-Fi,2,12.98,2005-08-22 07:52:24
3850,1,843,Steel Santa,NC-17,4.99,Classics,2,13.98,2005-08-21 20:27:44
1603,2,350,Garden Island,G,4.99,Sci-Fi,2,10.98,2005-08-20 01:51:23
1605,1,351,Gaslight Crusade,PG,2.99,Horror,2,5.98,2005-08-21 02:17:49
1609,2,351,Gaslight Crusade,PG,2.99,Horror,2,5.98,2005-08-17 17:56:48
1610,2,352,Gathering Calendar,PG-13,0.99,Games,2,4.98,2005-08-17 18:21:58
1611,2,352,Gathering Calendar,PG-13,0.99,Games,2,6.98,2005-08-21 16:50:34
1612,2,352,Gathering Calendar,PG-13,0.99,Games,2,2.98,2005-08-21 09:07:50
1633,2,356,Giant Troopers,R,2.99,Children,2,5.98,2005-08-22 16:57:02
1634,2,356,Giant Troopers,R,2.99,Children,2,6.98,2005-08-17 16:04:42
1635,2,357,Gilbert Pelican,G,0.99,Classics,2,3.98,2005-08-19 12:11:03
1636,2,357,Gilbert Pelican,G,0.99,Classics,2,1.98,2005-08-21 09:33:44
1637,2,357,Gilbert Pelican,G,0.99,Classics,2,5.98,2005-08-21 13:52:07
1645,2,358,Gilmore Boiled,R,0.99,Classics,2,4.98,2005-08-18 18:00:29
1646,2,358,Gilmore Boiled,R,0.99,Classics,2,1.98,2005-08-22 17:18:32
1647,1,360,Glass Dying,G,0.99,Action,2,4.98,2005-08-19 23:30:53
1650,1,360,Glass Dying,G,0.99,Action,2,1.98,2005-08-18 06:07:00
3862,1,845,Stepmom Dream,NC-17,4.99,Foreign,2,9.98,2005-08-21 08:42:31
1658,2,361,Gleaming Jawbreaker,NC-17,2.99,Sports,2,9.97,2006-02-14 15:16:03
1659,1,362,Glory Tracy,PG-13,2.99,Games,2,5.98,2005-08-23 04:33:39
3863,2,845,Stepmom Dream,NC-17,4.99,Foreign,2,12.98,2005-08-19 22:06:35
1663,1,363,Go Purple,R,0.99,Music,2,3.98,2005-08-23 14:38:37
1664,2,363,Go Purple,R,0.99,Music,2,4.98,2005-08-22 18:49:40
1667,1,364,Godfather Diary,NC-17,2.99,New,2,9.98,2005-08-19 10:46:16
1668,1,364,Godfather Diary,NC-17,2.99,New,2,13.98,2005-08-22 02:27:32
1673,2,365,Gold River,R,4.99,Comedy,2,13.98,2005-08-17 03:36:52
1674,1,366,Goldfinger Sensibility,G,0.99,Drama,2,7.98,2005-08-17 02:53:55
3864,2,845,Stepmom Dream,NC-17,4.99,Foreign,2,10.98,2005-08-22 22:12:02
1678,2,366,Goldfinger Sensibility,G,0.99,Drama,2,5.98,2005-08-20 18:44:53
1682,1,367,Goldmine Tycoon,R,0.99,Sci-Fi,2,5.98,2005-08-19 08:34:39
3867,1,846,Sting Personal,NC-17,4.99,New,2,14.98,2005-08-19 20:00:25
3868,1,846,Sting Personal,NC-17,4.99,New,2,11.98,2005-08-17 18:56:05
3869,1,846,Sting Personal,NC-17,4.99,New,2,18.98,2005-08-23 22:21:03
3872,2,846,Sting Personal,NC-17,4.99,New,2,14.98,2005-08-19 17:42:06
1698,1,370,Gorgeous Bingo,R,2.99,Children,2,8.98,2005-08-19 02:02:37
3873,2,846,Sting Personal,NC-17,4.99,New,2,13.98,2005-08-18 01:10:33
1705,1,371,Gosford Donnie,G,4.99,Action,2,12.98,2005-08-18 17:40:33
1709,1,373,Graduate Lord,G,2.99,Children,2,5.98,2005-08-19 13:43:35
1710,1,373,Graduate Lord,G,2.99,Children,2,5.98,2005-08-22 06:30:10
1712,2,373,Graduate Lord,G,2.99,Children,2,5.98,2005-08-21 07:13:46
4400,1,962,Wasteland Divine,PG,2.99,Classics,2,7.98,2005-08-20 16:31:33
3880,1,848,Stone Fire,G,0.99,Travel,2,6.98,2005-08-20 08:11:58
1723,1,376,Grapes Fury,G,0.99,Foreign,2,5.98,2005-08-18 01:36:00
1727,2,376,Grapes Fury,G,0.99,Foreign,2,1.98,2005-08-22 00:17:20
1743,2,379,Greedy Roots,R,0.99,Drama,2,1.98,2005-08-17 22:38:54
1747,1,380,Greek Everyone,PG,2.99,Foreign,2,6.98,2005-08-19 04:24:35
1752,1,381,Grinch Massage,R,4.99,Games,2,9.98,2005-08-20 08:01:39
1754,2,381,Grinch Massage,R,4.99,Games,2,10.98,2005-08-17 22:20:16
3887,2,849,Storm Happiness,NC-17,0.99,Animation,2,4.98,2005-08-20 10:48:47
1759,1,382,Grit Clockwork,PG,0.99,Games,2,7.98,2005-08-18 10:24:17
1762,2,382,Grit Clockwork,PG,0.99,Games,2,1.98,2005-08-19 12:55:30
1767,1,383,Groove Fiction,NC-17,0.99,Sports,2,6.98,2005-08-18 09:19:12
1770,2,384,Grosse Wonderful,R,4.99,Music,2,14.98,2005-08-19 04:24:10
1771,2,384,Grosse Wonderful,R,4.99,Music,2,11.98,2005-08-21 13:54:15
1773,1,385,Groundhog Uncut,PG-13,4.99,Comedy,2,13.98,2005-08-23 04:55:05
1775,2,385,Groundhog Uncut,PG-13,4.99,Comedy,2,9.98,2006-02-14 15:16:03
4404,1,963,Watch Tracy,PG,0.99,Animation,2,4.98,2005-08-17 20:29:08
1784,1,388,Gunfight Moon,NC-17,0.99,Comedy,2,2.98,2006-02-14 15:16:03
3896,1,851,Straight Hours,R,0.99,Sports,2,2.98,2005-08-19 13:09:47
1793,2,389,Gunfighter Mussolini,PG-13,2.99,Sports,2,11.98,2005-08-21 04:55:37
1794,1,390,Guys Falcon,R,4.99,Sci-Fi,2,14.98,2005-08-20 11:17:45
1796,1,390,Guys Falcon,R,4.99,Sci-Fi,2,14.98,2005-08-19 22:57:25
3902,1,852,Strangelove Desire,NC-17,0.99,Children,2,8.98,2005-08-19 16:17:53
1802,2,391,Half Outfield,PG-13,2.99,Family,2,7.98,2005-08-18 19:50:43
1803,2,391,Half Outfield,PG-13,2.99,Family,2,5.98,2005-08-21 23:11:43
1804,1,392,Hall Cassidy,NC-17,4.99,Children,2,12.98,2005-08-19 11:01:54
1807,1,392,Hall Cassidy,NC-17,4.99,Children,2,12.98,2005-08-23 19:51:30
1809,2,392,Hall Cassidy,NC-17,4.99,Children,2,9.98,2005-08-22 17:46:17
1812,1,394,Hamlet Wisdom,R,2.99,Sci-Fi,2,5.98,2005-08-17 01:20:26
1813,1,394,Hamlet Wisdom,R,2.99,Sci-Fi,2,6.98,2005-08-20 10:31:01
4538,1,991,Worst Banger,PG,2.99,Action,2,7.98,2005-08-17 06:12:27
3907,2,852,Strangelove Desire,NC-17,0.99,Children,2,9.98,2005-08-20 20:06:05
4408,2,963,Watch Tracy,PG,0.99,Animation,2,9.98,2005-08-22 17:48:28
4409,1,964,Waterfront Deliverance,G,4.99,Action,2,15.98,2005-08-21 15:05:27
4410,1,964,Waterfront Deliverance,G,4.99,Action,2,11.98,2005-08-19 05:11:32
1831,2,397,Hanky October,NC-17,2.99,Sci-Fi,2,5.98,2005-08-22 08:57:10
1832,2,397,Hanky October,NC-17,2.99,Sci-Fi,2,8.98,2005-08-23 18:23:30
1839,1,400,Hardly Robbers,R,2.99,Documentary,2,7.98,2005-08-22 20:44:06
1840,1,400,Hardly Robbers,R,2.99,Documentary,2,7.98,2005-08-18 22:52:13
3918,2,855,Streak Ridgemont,PG-13,0.99,Documentary,2,1.98,2005-08-22 23:01:45
1844,1,402,Harper Dying,G,0.99,Animation,2,10.98,2005-08-18 06:41:30
1854,2,403,Harry Idaho,PG-13,4.99,Drama,2,15.98,2005-08-19 07:03:14
3921,1,856,Streetcar Intentions,R,4.99,Horror,2,9.98,2005-08-20 07:48:10
1860,1,406,Haunting Pianist,R,0.99,Games,2,2.98,2005-08-16 23:54:47
1861,2,406,Haunting Pianist,R,0.99,Games,2,1.98,2005-08-19 20:03:18
1865,1,407,Hawk Chill,PG-13,0.99,Documentary,2,1.98,2005-08-18 06:41:59
3923,1,856,Streetcar Intentions,R,4.99,Horror,2,9.98,2005-08-23 02:01:20
1867,1,408,Head Stranger,R,4.99,Games,2,14.98,2005-08-21 04:28:02
1873,2,408,Head Stranger,R,4.99,Games,2,13.98,2005-08-22 18:20:07
1874,1,409,Heartbreakers Bright,G,4.99,Children,2,11.98,2005-08-17 21:49:14
1875,1,409,Heartbreakers Bright,G,4.99,Children,2,9.98,2005-08-19 01:18:00
1876,1,409,Heartbreakers Bright,G,4.99,Children,2,13.98,2005-08-18 03:00:11
1882,1,410,Heaven Freedom,PG,2.99,Comedy,2,5.98,2005-08-23 10:43:56
1883,1,410,Heaven Freedom,PG,2.99,Comedy,2,5.98,2005-08-22 06:52:49
3925,2,856,Streetcar Intentions,R,4.99,Horror,2,13.98,2005-08-19 07:04:00
1887,1,411,Heavenly Gun,NC-17,4.99,Music,2,11.98,2005-08-19 09:48:52
1889,1,412,Heavyweights Beast,G,4.99,Documentary,2,9.98,2005-08-21 12:12:05
1891,1,412,Heavyweights Beast,G,4.99,Documentary,2,9.98,2005-08-18 08:48:36
1892,2,412,Heavyweights Beast,G,4.99,Documentary,2,9.98,2005-08-21 00:33:03
1894,2,412,Heavyweights Beast,G,4.99,Documentary,2,11.98,2005-08-21 17:59:09
1898,1,413,Hedwig Alter,NC-17,2.99,Comedy,2,5.98,2005-08-17 04:00:40
1900,1,414,Hellfighters Sierra,PG,2.99,Foreign,2,6.98,2005-08-22 20:32:39
3932,2,857,Strictly Scarface,PG-13,2.99,Comedy,2,7.98,2005-08-23 20:23:08
1908,2,415,High Encino,R,2.99,Horror,2,9.98,2005-08-21 20:43:21
1912,1,416,Highball Potter,R,0.99,Foreign,2,3.98,2005-08-20 18:54:59
3934,2,857,Strictly Scarface,PG-13,2.99,Comedy,2,13.98,2005-08-17 06:44:22
1916,2,416,Highball Potter,R,0.99,Foreign,2,4.98,2005-08-19 01:40:43
1918,1,417,Hills Neighbors,G,0.99,Action,2,7.98,2005-08-23 04:17:56
3935,2,858,Submarine Bed,R,4.99,Comedy,2,9.98,2005-08-20 14:59:55
4414,1,965,Watership Frontier,G,0.99,Horror,2,5.98,2005-08-22 11:48:19
1924,1,418,Hobbit Alien,PG-13,0.99,Drama,2,5.98,2005-08-17 17:22:29
3939,1,859,Sugar Wonka,PG,4.99,Animation,2,13.98,2005-08-19 02:50:36
1927,2,418,Hobbit Alien,PG-13,0.99,Drama,2,4.98,2005-08-20 11:18:53
3941,1,859,Sugar Wonka,PG,4.99,Animation,2,11.98,2005-08-20 20:42:50
1931,1,420,Holes Brannigan,PG,4.99,Sports,2,9.98,2005-08-17 15:30:44
1933,2,420,Holes Brannigan,PG,4.99,Sports,2,11.98,2005-08-18 02:48:14
3943,2,859,Sugar Wonka,PG,4.99,Animation,2,10.98,2005-08-20 16:57:11
1949,2,424,Holocaust Highball,R,0.99,Children,2,1.98,2005-08-17 03:03:07
3947,1,861,Suit Walls,R,4.99,Games,2,11.98,2006-02-14 15:16:03
1965,2,428,Homicide Peach,PG-13,2.99,Family,2,5.98,2005-08-21 16:52:29
4571,2,999,Zoolander Fiction,R,2.99,Children,2,12.98,2005-08-17 09:03:24
1968,2,429,Honey Ties,R,0.99,Sports,2,1.98,2005-08-19 15:23:41
1969,2,429,Honey Ties,R,0.99,Sports,2,5.98,2005-08-21 14:32:45
3950,2,861,Suit Walls,R,4.99,Games,2,16.98,2005-08-18 09:13:42
1971,2,429,Honey Ties,R,0.99,Sports,2,6.98,2005-08-20 19:29:44
1977,2,431,Hoosiers Birdcage,G,2.99,Foreign,2,9.98,2005-08-17 06:39:59
1978,2,431,Hoosiers Birdcage,G,2.99,Foreign,2,9.98,2005-08-17 03:12:04
1981,1,432,Hope Tootsie,NC-17,2.99,Classics,2,5.98,2005-08-22 00:24:37
1990,1,434,Horror Reign,R,0.99,Travel,2,7.98,2005-08-20 15:08:57
3953,1,862,Summer Scarface,G,0.99,Classics,2,1.98,2006-02-14 15:16:03
1996,2,434,Horror Reign,R,0.99,Travel,2,5.98,2005-08-23 13:10:16
3955,2,862,Summer Scarface,G,0.99,Classics,2,2.98,2005-08-21 01:29:01
2000,1,436,Hours Rage,NC-17,0.99,New,2,12.98,2005-08-18 10:18:06
2002,1,436,Hours Rage,NC-17,0.99,New,2,9.98,2005-08-22 16:49:02
2004,2,436,Hours Rage,NC-17,0.99,New,2,5.98,2005-08-19 06:55:33
2006,1,437,House Dynamite,R,2.99,Family,2,5.98,2005-08-19 12:06:42
2016,2,438,Human Graffiti,NC-17,2.99,Games,2,9.98,2005-08-21 04:57:08
2017,1,439,Hunchback Impossible,PG-13,4.99,Drama,2,15.98,2005-08-22 07:35:56
2018,1,439,Hunchback Impossible,PG-13,4.99,Drama,2,15.98,2005-08-22 13:38:11
2019,1,439,Hunchback Impossible,PG-13,4.99,Drama,2,13.98,2005-08-23 22:43:07
3960,2,863,Sun Confessions,R,0.99,Sci-Fi,2,1.98,2005-08-20 16:16:03
2023,1,440,Hunger Roof,G,0.99,Foreign,2,4.98,2005-08-19 00:07:58
2024,1,440,Hunger Roof,G,0.99,Foreign,2,2.98,2005-08-21 14:11:30
4541,2,991,Worst Banger,PG,2.99,Action,2,10.98,2005-08-19 20:28:21
2027,1,441,Hunter Alter,PG-13,2.99,Documentary,2,6.98,2005-08-23 15:38:12
4421,2,966,Wedding Apollo,PG,0.99,Documentary,2,6.98,2005-08-18 16:24:24
2032,1,443,Hurricane Affair,PG,2.99,Comedy,2,5.98,2005-08-18 16:42:45
3965,1,864,Sundance Invasion,NC-17,0.99,Children,2,1.98,2005-08-22 12:01:33
2042,1,444,Hustler Party,NC-17,4.99,Comedy,2,16.98,2005-08-20 15:42:05
2043,2,444,Hustler Party,NC-17,4.99,Comedy,2,17.98,2005-08-18 10:42:52
2044,2,444,Hustler Party,NC-17,4.99,Comedy,2,20.98,2005-08-19 09:31:48
2046,2,444,Hustler Party,NC-17,4.99,Comedy,2,18.98,2005-08-22 11:17:06
3966,1,864,Sundance Invasion,NC-17,0.99,Children,2,2.98,2006-02-14 15:16:03
2059,1,447,Ice Crossing,R,2.99,Games,2,5.98,2005-08-23 02:08:40
2061,2,447,Ice Crossing,R,2.99,Games,2,7.98,2005-08-17 17:23:20
2068,2,448,Idaho Love,PG-13,2.99,New,2,8.98,2005-08-20 08:27:27
2070,2,449,Identity Lover,PG-13,2.99,Sci-Fi,2,11.98,2005-08-21 02:04:57
2073,1,450,Idols Snatchers,NC-17,2.99,Children,2,9.98,2005-08-19 23:34:26
3977,1,867,Super Wyoming,PG,4.99,Family,2,10.98,2005-08-17 19:52:43
3978,1,867,Super Wyoming,PG,4.99,Family,2,16.98,2005-08-20 17:58:00
2083,2,451,Igby Maker,NC-17,4.99,Travel,2,9.98,2006-02-14 15:16:03
2088,2,452,Illusion Amelie,R,0.99,Foreign,2,4.98,2005-08-23 22:42:48
2093,2,453,Image Princess,PG-13,2.99,Sports,2,12.98,2005-08-23 17:57:28
3982,1,868,Superfly Trip,PG,0.99,Travel,2,5.98,2005-08-17 14:18:21
2101,1,456,Inch Jet,NC-17,4.99,Animation,2,9.98,2005-08-21 15:01:34
2103,2,456,Inch Jet,NC-17,4.99,Animation,2,9.98,2005-08-23 00:28:19
2107,1,457,Independence Hotel,NC-17,0.99,Documentary,2,5.98,2005-08-22 08:57:24
4426,2,967,Weekend Personal,R,2.99,Sci-Fi,2,5.98,2005-08-20 17:20:49
2111,2,457,Independence Hotel,NC-17,0.99,Documentary,2,3.98,2005-08-17 16:25:02
2112,1,458,Indian Love,NC-17,0.99,Family,2,6.98,2005-08-23 12:41:38
2115,2,458,Indian Love,NC-17,0.99,Family,2,4.98,2005-08-17 02:03:49
2116,2,458,Indian Love,NC-17,0.99,Family,2,8.98,2005-08-23 16:50:43
2117,2,458,Indian Love,NC-17,0.99,Family,2,7.98,2005-08-19 10:19:19
2118,2,459,Informer Double,NC-17,4.99,Foreign,2,11.98,2005-08-18 18:48:58
2126,2,460,Innocent Usual,PG-13,4.99,Foreign,2,16.98,2005-08-19 16:12:49
2130,2,461,Insects Stone,NC-17,0.99,Animation,2,1.98,2005-08-18 17:03:49
2133,2,461,Insects Stone,NC-17,0.99,Animation,2,4.97,2006-02-14 15:16:03
2138,2,462,Insider Arizona,NC-17,2.99,Music,2,9.98,2005-08-18 10:56:29
2143,2,463,Instinct Airport,PG,2.99,Sports,2,6.98,2005-08-19 05:56:44
2144,1,464,Intentions Empire,PG-13,2.99,Animation,2,9.98,2006-02-14 15:16:03
2145,1,464,Intentions Empire,PG-13,2.99,Animation,2,7.98,2006-02-14 15:16:03
2149,2,464,Intentions Empire,PG-13,2.99,Animation,2,7.98,2005-08-19 19:43:08
2150,2,464,Intentions Empire,PG-13,2.99,Animation,2,10.98,2005-08-22 02:46:35
4545,2,992,Wrath Mile,NC-17,0.99,Documentary,2,1.98,2005-08-19 12:41:41
2155,2,465,Interview Liaisons,R,4.99,New,2,12.98,2005-08-17 00:51:32
2158,1,467,Intrigue Worst,G,0.99,Foreign,2,1.98,2006-02-14 15:16:03
2159,1,467,Intrigue Worst,G,0.99,Foreign,2,1.98,2005-08-21 01:45:54
2163,2,467,Intrigue Worst,G,0.99,Foreign,2,3.98,2005-08-18 10:47:57
3992,1,870,Swarm Gold,PG-13,0.99,Horror,2,2.98,2005-08-22 19:10:26
2172,2,468,Invasion Cyclone,PG,2.99,Children,2,8.98,2005-08-21 14:26:28
3993,1,870,Swarm Gold,PG-13,0.99,Horror,2,6.98,2005-08-20 14:31:21
2177,1,470,Ishtar Rocketeer,R,4.99,Animation,2,15.98,2005-08-20 22:13:59
2178,1,471,Island Exorcist,NC-17,2.99,Classics,2,5.98,2005-08-21 03:13:45
3994,1,870,Swarm Gold,PG-13,0.99,Horror,2,4.98,2005-08-20 10:25:12
4430,1,969,West Lion,G,4.99,Drama,2,13.98,2005-08-22 07:51:47
2183,2,471,Island Exorcist,NC-17,2.99,Classics,2,9.98,2005-08-20 19:12:30
4547,1,993,Wrong Behavior,PG-13,2.99,Children,2,5.98,2005-08-20 04:31:45
2197,2,475,Japanese Run,G,0.99,Horror,2,3.98,2005-08-21 09:37:16
2198,1,476,Jason Trap,NC-17,2.99,Family,2,8.98,2005-08-20 10:59:54
2206,2,477,Jawbreaker Brooklyn,PG,0.99,Music,2,1.98,2005-08-17 06:06:26
2208,1,478,Jaws Harry,G,2.99,Comedy,2,6.98,2005-08-17 18:19:44
2209,1,478,Jaws Harry,G,2.99,Comedy,2,7.98,2005-08-21 03:32:17
2210,2,478,Jaws Harry,G,2.99,Comedy,2,10.98,2005-08-19 13:37:28
4002,2,871,Sweden Shining,PG,4.99,Comedy,2,9.98,2005-08-20 15:39:00
4003,2,871,Sweden Shining,PG,4.99,Comedy,2,14.98,2005-08-16 23:01:22
